No errors
No warnings
647 ms
data source=metars
4981 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
MMNL 211540Z 14016KT 10SM SKC 21/12 A3014,MMNL,2018-03-21T15:40:00Z,27.42,-99.57,21.0,12.0,140,16,,10.0,30.138779,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,148.0
MMMV 211540Z 00000KT 10SM SKC 19/04 A3010,MMMV,2018-03-21T15:40:00Z,26.95,-101.47,19.0,4.0,0,0,,10.0,30.100393,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,615.0
MMCS 211540Z 00000KT 10SM SCT250 15/M10 A3009 RMK 8/005,MMCS,2018-03-21T15:40:00Z,31.62,-106.42,15.0,-10.0,0,0,,10.0,30.088583,,,,,,,,,,,SCT,25000,,,,,,,VFR,,,,,,,,,,,,METAR,1171.0
MMAN 211540Z 16005KT 4SM BKN010 OVC012 16/14 A3017 RMK 60005 8/5// DZE05 HZY,MMAN,2018-03-21T15:40:00Z,25.87,-100.23,16.0,14.0,160,5,,4.0,30.171259,,,,,,,,,,,BKN,1000,OVC,1200,,,,,MVFR,,,,,,,0.05,,,,,SPECI,448.0
MMVA 211540Z 06010KT 5SM FEW005 BKN015 BKN070 28/22 A3004 RMK 8/150 HZY,MMVA,2018-03-21T15:40:00Z,18.0,-92.82,28.0,22.0,60,10,,5.0,30.041338,,,,,,,,,,,FEW,500,BKN,1500,BKN,7000,,,MVFR,,,,,,,,,,,,METAR,13.0
MMIA 211540Z 00000KT 8SM SKC 24/18 A3006,MMIA,2018-03-21T15:40:00Z,19.27,-103.57,24.0,18.0,0,0,,8.0,30.059055,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,723.0
EGVA 211539Z AUTO 28013KT M M OVC043 09/M01 A3038 RMK AO2 DZB30E39 SLP295 RVRNO $,EGVA,2018-03-21T15:39:00Z,51.67,-1.77,9.0,-1.0,280,13,,,30.380905,1029.5,,TRUE,TRUE,TRUE,,,,,,OVC,4300,,,,,,,,,,,,,,,,,,,METAR,87.0
PAAK 211539Z AUTO 11015KT 1 3/4SM -RA BR OVC003 04/04 A3028 RMK AO2 PNO $,PAAK,2018-03-21T15:39:00Z,52.22,-174.2,4.0,4.0,110,15,,1.75,30.280512,,,TRUE,TRUE,TRUE,,,,,-RA BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,17.0
RJOS 211538Z 30010KT 6000 SHRA SCT003 BKN008 BKN012 08/08 Q0998 RMK 3ST003 5ST008 7CU012 A2949,RJOS,2018-03-21T15:38:00Z,34.12,134.62,8.0,8.0,300,10,,3.73,29.468504,,,,,,,,,,SHRA,SCT,300,BKN,800,BKN,1200,,,IFR,,,,,,,,,,,,SPECI,11.0
YBMA 211537Z AUTO 16015G25KT 9999 // BKN058 26/17 Q1010 RF00.0/000.0,YBMA,2018-03-21T15:37:00Z,-20.67,139.47,26.0,17.0,160,15,25,6.21,29.822834,,,TRUE,,,,,,,,BKN,5800,,,,,,,VFR,,,,,,,,,,,,SPECI,344.0
CYPH 211537Z AUTO 21008KT 9SM CLR M16/M18 A3038 RMK SLP293,CYPH,2018-03-21T15:37:00Z,58.45,-78.08,-16.0,-18.0,210,8,,9.0,30.380905,1029.3,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,3.0
K5R8 211536Z AUTO 01003KT 10SM CLR 16/04 A3022 RMK AO2,K5R8,2018-03-21T15:36:00Z,30.43,-93.47,16.0,4.0,10,3,,10.0,30.221457,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,24.0
CYLL 211535Z 00000KT 4SM BR FEW003 BKN070 BKN120 M07/M09 A2986 RMK ST2AC3AC2 LWR LYR OVR CITY SLP155,CYLL,2018-03-21T15:35:00Z,53.32,-110.07,-7.0,-9.0,0,0,,4.0,29.861221,1015.5,,,,,,,,,BR,FEW,300,BKN,7000,BKN,12000,,,MVFR,,,,,,,,,,,,SPECI,669.0
KSDC 211535Z AUTO 03006KT 10SM CLR M01/M05 A2989 RMK AO2,KSDC,2018-03-21T15:35:00Z,43.23,-77.12,-1.0,-5.0,30,6,,10.0,29.890747,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,129.0
KMCC 211535Z AUTO 16007KT 1SM BR 12/12 A2986 RMK AO2,KMCC,2018-03-21T15:35:00Z,38.67,-121.4,12.0,12.0,160,7,,1.0,29.861221,,,TRUE,TRUE,,,,,,BR,,,,,,,,,,,,,,,,,,,,,SPECI,23.0
KF45 211535Z AUTO 30014G21KT 10SM SCT035 23/12 A2998 RMK AO2,KF45,2018-03-21T15:35:00Z,,,23.0,12.0,300,14,21,10.0,29.97933,,,TRUE,TRUE,,,,,,,SCT,3500,,,,,,,VFR,,,,,,,,,,,,METAR,
KS39 211535Z AUTO 11003KT 10SM BKN090 05/02 A2974 RMK AO2,KS39,2018-03-21T15:35:00Z,44.28,-120.9,5.0,2.0,110,3,,10.0,29.740158,,,TRUE,TRUE,,,,,,,BKN,9000,,,,,,,VFR,,,,,,,,,,,,SPECI,991.0
KPTD 211535Z AUTO 03007KT 10SM CLR M04/M11 A2994 RMK AO2,KPTD,2018-03-21T15:35:00Z,44.68,-74.95,-4.0,-11.0,30,7,,10.0,29.940945,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,144.0
KMNV 211535Z AUTO 27007KT 250V310 10SM BKN024 OVC031 03/M01 A2987 RMK A01,KMNV,2018-03-21T15:35:00Z,35.55,-84.38,3.0,-1.0,270,7,,10.0,29.870079,,,TRUE,TRUE,,,,,,,BKN,2400,OVC,3100,,,,,MVFR,,,,,,,,,,,,METAR,314.0
KTVK 211535Z AUTO 31010KT 10SM 03/M03 A3019 RMK AO2,KTVK,2018-03-21T15:35:00Z,40.68,-92.9,3.0,-3.0,310,10,,10.0,30.188976,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,314.0
KEDJ 211535Z AUTO 02015G20KT 7SM BKN011 OVC016 M02/M03 A2983 RMK AO1,KEDJ,2018-03-21T15:35:00Z,40.37,-83.82,-2.0,-3.0,20,15,20,7.0,29.828741,,,TRUE,TRUE,,,,,,,BKN,1100,OVC,1600,,,,,MVFR,,,,,,,,,,,,METAR,342.0
KHAE 211535Z AUTO 36010G15KT 10SM CLR 04/M07 A3016 RMK AO2,KHAE,2018-03-21T15:35:00Z,39.73,-91.45,4.0,-7.0,360,10,15,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,234.0
KFYG 211535Z AUTO 35011G14KT 10SM BKN041 05/M03 A3014 RMK AO2,KFYG,2018-03-21T15:35:00Z,38.58,-91.0,5.0,-3.0,350,11,14,10.0,30.138779,,,TRUE,TRUE,,,,,,,BKN,4100,,,,,,,VFR,,,,,,,,,,,,METAR,149.0
K2I0 211535Z AUTO 33016G22KT 10SM OVC026 03/M01 A3002 RMK AO2 T00261013,K2I0,2018-03-21T15:35:00Z,37.35,-87.4,2.6,-1.3,330,16,22,10.0,30.02067,,,TRUE,TRUE,,,,,,,OVC,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,134.0
KKY8 211535Z AUTO 30010G16KT 10SM OVC020 01/M01 A3000 RMK A01,KKY8,2018-03-21T15:35:00Z,37.95,-86.87,1.0,-1.0,300,10,16,10.0,30.0,,,TRUE,TRUE,,,,,,,OVC,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,126.0
KO22 211535Z AUTO 14003KT 4SM SCT012 12/12 A2991 RMK AO1 P0001,KO22,2018-03-21T15:35:00Z,38.03,-120.42,12.0,12.0,140,3,,4.0,29.911417,,,TRUE,TRUE,,,,,,,SCT,1200,,,,,,,MVFR,,,,,,0.01,,,,,,SPECI,646.0
CYXE 211533Z 19004KT 1SM R09/3000VP6000FT/U BR FEW004 BKN320 M08/M09 A2995 RMK SF2CI3 VIS VRB 3/4-11/4 SLP176,CYXE,2018-03-21T15:33:00Z,52.17,-106.7,-8.0,-9.0,190,4,,1.0,29.949802,1017.6,,,,,,,,,BR,FEW,400,BKN,32000,,,,,IFR,,,,,,,,,,,,SPECI,504.0
CYQF 211533Z 20004KT 2SM BR FEW090 BKN250 M09/M10 A2981 RMK AC2CI5 SLP148,CYQF,2018-03-21T15:33:00Z,52.17,-113.9,-9.0,-10.0,200,4,,2.0,29.811024,1014.8,,,,,,,,,BR,FEW,9000,BKN,25000,,,,,IFR,,,,,,,,,,,,SPECI,905.0
CYQU 211533Z 06010KT 1SM BR VV002 M00/M01 A2983 RMK FG8 SLP133,CYQU,2018-03-21T15:33:00Z,55.18,-118.88,0.0,-1.0,60,10,,1.0,29.828741,1013.3,,,,,,,,,BR,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,SPECI,669.0
CYVP 211532Z 31006KT 260V320 15SM -SN BKN015 BKN025 M10/M16 A3025 RMK SC5SC1 -SN INTMT SLP249,CYVP,2018-03-21T15:32:00Z,58.12,-68.42,-10.0,-16.0,310,6,,15.0,30.250984,1024.9,,,,,,,,,-SN,BKN,1500,BKN,2500,,,,,MVFR,,,,,,,,,,,,SPECI,60.0
CYPG 211532Z 10009KT 6SM BR FEW006 BKN030 M03/M03 A3008 RMK SF2SC5 SLP204,CYPG,2018-03-21T15:32:00Z,49.88,-98.27,-3.0,-3.0,100,9,,6.0,30.079725,1020.4,,,,,,,,,BR,FEW,600,BKN,3000,,,,,MVFR,,,,,,,,,,,,SPECI,269.0
KMIB 211531Z 27007KT 9SM SCT006 OVC010 00/M02 A2999 RMK AO2A CIG 006V010 OVC V BKN CIG 004 RWY12 SLP181 $,KMIB,2018-03-21T15:31:00Z,48.42,-101.33,0.0,-2.0,270,7,,9.0,29.991142,1018.1,,,TRUE,TRUE,,,,,,SCT,600,OVC,1000,,,,,MVFR,,,,,,,,,,,,METAR,508.0
WMKP 211530Z 35004KT 280V030 9000 FEW017CB SCT140 BKN280 30/25 Q1009 NOSIG,WMKP,2018-03-21T15:30:00Z,5.28,100.27,30.0,25.0,350,4,,5.59,29.793306,,,,,,TRUE,,,,,FEW,1700,SCT,14000,BKN,28000,,,VFR,,,,,,,,,,,,METAR,4.0
WMKK 211530Z VRB02KT 8000 FEW030 SCT140 BKN280 27/24 Q1009 NOSIG,WMKK,2018-03-21T15:30:00Z,2.75,101.72,27.0,24.0,0,2,,4.97,29.793306,,,,,,TRUE,,,,,FEW,3000,SCT,14000,BKN,28000,,,MVFR,,,,,,,,,,,,METAR,22.0
WBSB 211530Z 28001KT 9999 FEW014 BKN140 26/25 Q1010 NOSIG,WBSB,2018-03-21T15:30:00Z,4.92,114.92,26.0,25.0,280,1,,6.21,29.822834,,,,,,TRUE,,,,,FEW,1400,BKN,14000,,,,,VFR,,,,,,,,,,,,METAR,15.0
WBKK 211530Z 11005KT 070V160 9999 FEW014 SCT140 BKN270 24/22 Q1009 NOSIG,WBKK,2018-03-21T15:30:00Z,5.92,116.03,24.0,22.0,110,5,,6.21,29.793306,,,,,,TRUE,,,,,FEW,1400,SCT,14000,BKN,27000,,,VFR,,,,,,,,,,,,METAR,3.0
WBGG 211530Z VRB02KT 9999 FEW003 SCT020 BKN150 24/23 Q1010 NOSIG,WBGG,2018-03-21T15:30:00Z,1.47,110.35,24.0,23.0,0,2,,6.21,29.822834,,,,,,TRUE,,,,,FEW,300,SCT,2000,BKN,15000,,,VFR,,,,,,,,,,,,METAR,27.0
VIDP 211530Z 33010KT 4500 HZ FEW100 25/16 Q1010 NOSIG,VIDP,2018-03-21T15:30:00Z,28.57,77.12,25.0,16.0,330,10,,2.8,29.822834,,,,,,TRUE,,,,HZ,FEW,10000,,,,,,,IFR,,,,,,,,,,,,METAR,233.0
VVTS 211530Z 17005KT 130V200 9999 SCT017 SCT050 28/24 Q1010 NOSIG,VVTS,2018-03-21T15:30:00Z,10.82,106.67,28.0,24.0,170,5,,6.21,29.822834,,,,,,TRUE,,,,,SCT,1700,SCT,5000,,,,,VFR,,,,,,,,,,,,METAR,19.0
VDSR 211530Z 23005KT 8000 SCT015 BKN040 25/24 Q1010,VDSR,2018-03-21T15:30:00Z,13.42,103.83,25.0,24.0,230,5,,4.97,29.822834,,,,,,,,,,,SCT,1500,BKN,4000,,,,,MVFR,,,,,,,,,,,,METAR,15.0
VVCI 211530Z 07004KT 9999 BKN036 17/11 Q1017 NOSIG,VVCI,2018-03-21T15:30:00Z,20.82,106.73,17.0,11.0,70,4,,6.21,30.029528,,,,,,TRUE,,,,,BKN,3600,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
VYYY 211530Z 21005KT 7000 NSC 27/24 Q1009,VYYY,2018-03-21T15:30:00Z,16.9,96.13,27.0,24.0,210,5,,4.35,29.793306,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,33.0
VLVT 211530Z 14006KT 4000 BR SCT050 23/15 Q1012 NOSIG,VLVT,2018-03-21T15:30:00Z,17.98,102.57,23.0,15.0,140,6,,2.49,29.88189,,,,,,TRUE,,,,BR,SCT,5000,,,,,,,IFR,,,,,,,,,,,,METAR,171.0
VTSP 211530Z 00000KT 8000 FEW020 SCT100 27/23 Q1011 NOSIG,VTSP,2018-03-21T15:30:00Z,8.12,98.32,27.0,23.0,0,0,,4.97,29.852362,,,,,,TRUE,,,,,FEW,2000,SCT,10000,,,,,MVFR,,,,,,,,,,,,METAR,10.0
VTCC 211530Z 23004KT 8000 NSC 27/14 Q1011 NOSIG,VTCC,2018-03-21T15:30:00Z,18.77,98.97,27.0,14.0,230,4,,4.97,29.852362,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,314.0
VTBS 211530Z 13008KT 060V180 9999 FEW025 28/22 Q1011 NOSIG,VTBS,2018-03-21T15:30:00Z,13.68,100.75,28.0,22.0,130,8,,6.21,29.852362,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
VTBD 211530Z 13006KT 9999 FEW030 27/24 Q1010 NOSIG,VTBD,2018-03-21T15:30:00Z,13.92,100.6,27.0,24.0,130,6,,6.21,29.822834,,,,,,TRUE,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
NZWN 211530Z AUTO 18013KT 9000 -RA BKN010/// 15/14 Q1019 TEMPO 5000 RA,NZWN,2018-03-21T15:30:00Z,-41.32,174.8,15.0,14.0,180,13,,5.59,30.088583,,,TRUE,,,,,,,-RA,BKN,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,7.0
NZAA 211530Z AUTO 11004KT 9999 NCD 16/15 Q1020 TEMPO 3000 BR,NZAA,2018-03-21T15:30:00Z,-37.02,174.8,16.0,15.0,110,4,,6.21,30.11811,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
VTSS 211530Z 30003KT 9999 FEW020 26/23 Q1010 NOSIG,VTSS,2018-03-21T15:30:00Z,6.92,100.38,26.0,23.0,300,3,,6.21,29.822834,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,35.0
VDPP 211530Z 21004KT 9000 SCT017 27/23 Q1009,VDPP,2018-03-21T15:30:00Z,11.55,104.83,27.0,23.0,210,4,,5.59,29.793306,,,,,,,,,,,SCT,1700,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
NZCH 211530Z AUTO 24015KT 4200 RA BKN008/// BKN012/// 12/11 Q1021 REDZ NOSIG,NZCH,2018-03-21T15:30:00Z,-43.47,172.55,12.0,11.0,240,15,,2.61,30.147638,,,TRUE,,,TRUE,,,,RA,BKN,800,BKN,1200,,,,,IFR,,,,,,,,,,,,METAR,34.0
VEBN 211530Z 16005KT 3000 HZ NSC 25/17 Q1007 NOSIG,VEBN,2018-03-21T15:30:00Z,25.45,82.85,25.0,17.0,160,5,,1.86,29.734253,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,83.0
VAUD 211530Z 26003KT 5000 HZ NSC 25/06 Q1012 NOSIG,VAUD,2018-03-21T15:30:00Z,24.6,73.9,25.0,6.0,260,3,,3.11,29.88189,,,,,,TRUE,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,514.0
VILK 211530Z VRB02KT 3000 HZ FEW020 SCT100 28/17 Q1008 NOSIG,VILK,2018-03-21T15:30:00Z,26.75,80.87,28.0,17.0,0,2,,1.86,29.763779,,,,,,TRUE,,,,HZ,FEW,2000,SCT,10000,,,,,IFR,,,,,,,,,,,,METAR,128.0
VEBS 211530Z 18004KT 3000 HZ FEW020 27/24 Q1009 NOSIG,VEBS,2018-03-21T15:30:00Z,20.25,85.82,27.0,24.0,180,4,,1.86,29.793306,,,,,,TRUE,,,,HZ,FEW,2000,,,,,,,IFR,,,,,,,,,,,,METAR,46.0
VVDN 211530Z 01011KT 8000 SCT013 BKN060 21/19 Q1016 NOSIG,VVDN,2018-03-21T15:30:00Z,16.02,108.2,21.0,19.0,10,11,,4.97,30.0,,,,,,TRUE,,,,,SCT,1300,BKN,6000,,,,,MVFR,,,,,,,,,,,,METAR,7.0
VVCT 211530Z VRB03KT 8000 SCT015 FEW017CB 27/24 Q1011 NOSIG,VVCT,2018-03-21T15:30:00Z,10.08,105.72,27.0,24.0,0,3,,4.97,29.852362,,,,,,TRUE,,,,,SCT,1500,FEW,1700,,,,,MVFR,,,,,,,,,,,,METAR,3.0
VVNB 211530Z 13010KT 7000 NSC 19/14 Q1017 NOSIG,VVNB,2018-03-21T15:30:00Z,21.22,105.8,19.0,14.0,130,10,,4.35,30.029528,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,12.0
VVCR 211530Z 06010KT 9999 FEW015 SCT050 26/21 Q1013 NOSIG,VVCR,2018-03-21T15:30:00Z,12.0,109.22,26.0,21.0,60,10,,6.21,29.911417,,,,,,TRUE,,,,,FEW,1500,SCT,5000,,,,,VFR,,,,,,,,,,,,METAR,12.0
VVPQ 211530Z VRB02KT 9999 FEW017 26/23 Q1010 NOSIG,VVPQ,2018-03-21T15:30:00Z,10.23,103.97,26.0,23.0,0,2,,6.21,29.822834,,,,,,TRUE,,,,,FEW,1700,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
VVPB 211530Z VRB02KT 5000 BR SCT013 BKN020 19/19 Q1017 NOSIG,VVPB,2018-03-21T15:30:00Z,16.38,107.7,19.0,19.0,0,2,,3.11,30.029528,,,,,,TRUE,,,,BR,SCT,1300,BKN,2000,,,,,MVFR,,,,,,,,,,,,METAR,17.0
WAMM 211530Z 10002KT 9999 SCT018 24/24 Q1009 NOSIG,WAMM,2018-03-21T15:30:00Z,1.55,124.92,24.0,24.0,100,2,,6.21,29.793306,,,,,,TRUE,,,,,SCT,1800,,,,,,,VFR,,,,,,,,,,,,METAR,80.0
FOOL 211530Z 24006KT 220V290 9999 TS FEW015 FEW020CB 29/24 Q1008 NOSIG,FOOL,2018-03-21T15:30:00Z,0.45,9.42,29.0,24.0,240,6,,6.21,29.763779,,,,,,TRUE,,,,TS,FEW,1500,FEW,2000,,,,,VFR,,,,,,,,,,,,METAR,15.0
VOTP 211530Z 27005KT 6000 NSC 30/19 Q1009,VOTP,2018-03-21T15:30:00Z,13.63,79.55,30.0,19.0,270,5,,3.73,29.793306,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,107.0
DIAP 211530Z 22012KT 9999 FEW012 31/25 Q1009 NOSIG,DIAP,2018-03-21T15:30:00Z,5.25,-3.92,31.0,25.0,220,12,,6.21,29.793306,,,,,,TRUE,,,,,FEW,1200,,,,,,,VFR,,,,,,,,,,,,SPECI,8.0
ULAA 211530Z 19002MPS 160V250 9999 FEW030 M11/M20 Q1012 R26/950548 NOSIG RMK QFE757/1010,ULAA,2018-03-21T15:30:00Z,64.6,40.72,-11.0,-20.0,190,4,,6.21,29.88189,,,,,,TRUE,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,19.0
SBJE 211530Z 14008KT 9999 FEW030 33/20 Q1008,SBJE,2018-03-21T15:30:00Z,,,33.0,20.0,140,8,,6.21,29.763779,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,SPECI,
VOMD 211530Z 18010KT 6000 FEW020 30/21 Q1011 NOSIG,VOMD,2018-03-21T15:30:00Z,9.82,78.07,30.0,21.0,180,10,,3.73,29.852362,,,,,,TRUE,,,,,FEW,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,131.0
VEGT 211530Z 00000KT 3000 HZ FEW020 SCT100 24/19 Q1010 NOSIG,VEGT,2018-03-21T15:30:00Z,26.1,91.58,24.0,19.0,0,0,,1.86,29.822834,,,,,,TRUE,,,,HZ,FEW,2000,SCT,10000,,,,,IFR,,,,,,,,,,,,METAR,54.0
HLLB 211530Z 13035G45KT 0300 DS VV/// 32/M08 Q1003,HLLB,2018-03-21T15:30:00Z,32.07,20.27,32.0,-8.0,130,35,45,0.19,29.616142,,,,,,,,,,DS,OVX,0,,,,,,,LIFR,,,,,,,,,,,,METAR,132.0
UTTT 211530Z 09004KT 4000 FU NSC 18/10 Q1012 R08R/CLRD70 NOSIG,UTTT,2018-03-21T15:30:00Z,41.27,69.27,18.0,10.0,90,4,,2.49,29.88189,,,,,,TRUE,,,,FU,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,489.0
UTFA 211530Z 09002KT 4800 HZ NSC 15/08 Q1011 R99/09//70,UTFA,2018-03-21T15:30:00Z,40.73,72.3,15.0,8.0,90,2,,2.98,29.852362,,,,,,,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,477.0
UTST 211530Z 09002KT CAVOK 20/08 Q1012 R88/CLRD70 NOSIG,UTST,2018-03-21T15:30:00Z,37.28,67.32,20.0,8.0,90,2,,6.21,29.88189,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,302.0
UTSS 211530Z 13004KT 6000 NSC 18/08 Q1013 R27/70D NOSIG,UTSS,2018-03-21T15:30:00Z,39.7,66.98,18.0,8.0,130,4,,3.73,29.911417,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,724.0
UTSK 211530Z 14006KT CAVOK 21/08 Q1011 R16/CLRD70,UTSK,2018-03-21T15:30:00Z,38.83,65.77,21.0,8.0,140,6,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,1365.0
UTSB 211530Z 18002KT CAVOK 20/06 Q1010 R01/CLRD70 NOSIG,UTSB,2018-03-21T15:30:00Z,39.77,64.48,20.0,6.0,180,2,,6.21,29.822834,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,226.0
UTNU 211530Z 12004KT 6000 NSC 19/08 Q1007 R31/CLRD70 NOSIG,UTNU,2018-03-21T15:30:00Z,41.58,60.63,19.0,8.0,120,4,,3.73,29.734253,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,98.0
UTNN 211530Z 13004KT CAVOK 19/05 Q1006 R33/CLRD60 NOSIG,UTNN,2018-03-21T15:30:00Z,42.48,59.63,19.0,5.0,130,4,,6.21,29.704725,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,67.0
UTFN 211530Z 33004KT 290V350 7000 NSC 17/07 Q1011 R28/CLRD70 NOSIG,UTFN,2018-03-21T15:30:00Z,40.98,71.57,17.0,7.0,330,4,,4.35,29.852362,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,490.0
HRYR 211530Z 16005KT 9999 SCT025 SCT300 21/17 Q1019 NOSIG,HRYR,2018-03-21T15:30:00Z,-1.97,30.12,21.0,17.0,160,5,,6.21,30.088583,,,,,,TRUE,,,,,SCT,2500,SCT,30000,,,,,VFR,,,,,,,,,,,,METAR,1497.0
HKJK 211530Z 07014KT 9999 SCT023 22/16 Q1020,HKJK,2018-03-21T15:30:00Z,-1.32,36.92,22.0,16.0,70,14,,6.21,30.11811,,,,,,,,,,,SCT,2300,,,,,,,VFR,,,,,,,,,,,,METAR,1624.0
HUEN 211530Z 19008KT 9999 FEW022 FEW924CB 24/20 Q1016,HUEN,2018-03-21T15:30:00Z,0.03,32.45,24.0,20.0,190,8,,6.21,30.0,,,,,,,,,,,FEW,2200,FEW,0,,,,,VFR,,,,,,,,,,,,METAR,1155.0
LEDA 211530Z 32020KT CAVOK 12/M12 Q1018,LEDA,2018-03-21T15:30:00Z,41.73,0.53,12.0,-12.0,320,20,,6.21,30.059055,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,350.0
DAUH 211530Z 31023KT 8000 SCT040 SCT100 12/03 Q1012,DAUH,2018-03-21T15:30:00Z,31.67,6.15,12.0,3.0,310,23,,4.97,29.88189,,,,,,,,,,,SCT,4000,SCT,10000,,,,,MVFR,,,,,,,,,,,,METAR,142.0
DAOO 211530Z 33004KT 300V020 9999 FEW020 BKN026 12/05 Q1019,DAOO,2018-03-21T15:30:00Z,35.62,-0.6,12.0,5.0,330,4,,6.21,30.088583,,,,,,,,,,,FEW,2000,BKN,2600,,,,,MVFR,,,,,,,,,,,,METAR,90.0
DAON 211530Z 00000KT 9999 BKN026 SCT100 10/05 Q1020,DAON,2018-03-21T15:30:00Z,35.02,-1.47,10.0,5.0,0,0,,6.21,30.11811,,,,,,,,,,,BKN,2600,SCT,10000,,,,,MVFR,,,,,,,,,,,,METAR,247.0
DABC 211530Z 30013KT 7000 FEW010 SCT013TCU BKN026 04/02 Q1012,DABC,2018-03-21T15:30:00Z,36.27,6.62,4.0,2.0,300,13,,4.35,29.88189,,,,,,,,,,,FEW,1000,SCT,1300,BKN,2600,,,MVFR,,,,,,,,,,,,METAR,694.0
DABB 211530Z 31007KT 8000 FEW020 FEW026CB BKN030 10/07 Q1011,DABB,2018-03-21T15:30:00Z,36.82,7.82,10.0,7.0,310,7,,4.97,29.852362,,,,,,,,,,,FEW,2000,FEW,2600,BKN,3000,,,MVFR,,,,,,,,,,,,METAR,4.0
DAAT 211530Z 26018KT CAVOK 28/// Q1013,DAAT,2018-03-21T15:30:00Z,22.82,5.47,,,260,18,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1377.0
DAAG 211530Z 34016KT 6000 -RA SCT010 FEW020TCU FEW026CB BKN040 08/06 Q1018,DAAG,2018-03-21T15:30:00Z,36.72,3.22,8.0,6.0,340,16,,3.73,30.059055,,,,,,,,,,-RA,SCT,1000,FEW,2000,FEW,2600,BKN,4000,MVFR,,,,,,,,,,,,METAR,25.0
